Date,Pharma,FMCG,Power,Steel
12-Jun-09,704.8,255.75,113.24,455.8
15-Jun-09,710.5,260.2,109.93,434.05
16-Jun-09,712.5,262.95,113.95,450.9
17-Jun-09,712.45,261.15,113.99,417
18-Jun-09,730.45,259.6,113.56,389
19-Jun-09,734.15,260.3,112.36,411.75
22-Jun-09,736.85,259.05,106.87,402.55
23-Jun-09,743.65,260.15,108.96,400.4
24-Jun-09,744.5,262.7,109.34,406.55
25-Jun-09,757.25,259.25,111.37,397.95
26-Jun-09,770.95,265.35,112.26,387.9
29-Jun-09,781.2,266.15,111.11,397.15
30-Jun-09,777.85,267.1,110.95,390.8
1-Jul-09,787.85,272.7,110.58,395
2-Jul-09,787.1,270.3,112.83,420.15
3-Jul-09,796.8,273.2,114.49,438.3
6-Jul-09,767.1,275.9,106.31,396.45
7-Jul-09,785.95,273.7,105.28,398.1
8-Jul-09,805.4,269.45,104.27,362.55
9-Jul-09,808.6,265.9,106.11,364.2
10-Jul-09,797.95,266.5,102.9,353.4
13-Jul-09,768.2,263.2,100.9,338.9
14-Jul-09,768.15,269.4,102.3,358.2
15-Jul-09,765.15,269.9,106.54,380.2
16-Jul-09,755.75,266.8,105.47,385.1
17-Jul-09,769.7,267.3,110.77,392.75
20-Jul-09,790.95,266.8,111.56,391.1
21-Jul-09,789.55,269.8,108.94,411.75
22-Jul-09,750.5,269,108.12,398.3
23-Jul-09,786.4,276.1,110.48,414.75
24-Jul-09,815.35,282.1,113.18,439.9
27-Jul-09,815.4,298.75,119.38,457.35
28-Jul-09,801.75,277,122.13,468.95
29-Jul-09,803.15,268.05,125.69,441.9
30-Jul-09,823.9,281.85,124.86,453.1
31-Jul-09,817.55,291.2,125.65,462.7
3-Aug-09,816.85,284.65,131.07,483.6
4-Aug-09,814.1,294.05,125.28,475.05
5-Aug-09,820.15,290.25,126.65,473.1
6-Aug-09,802.85,279.2,124.18,454.8
7-Aug-09,792.75,269.85,118.25,456.2
10-Aug-09,778.2,260.45,120.75,456
11-Aug-09,801.7,263.15,122.93,463.15
12-Aug-09,797.15,257.05,121.01,443.7
13-Aug-09,804.25,263.3,123.86,470.5
14-Aug-09,801.05,256.45,123.85,469.75
17-Aug-09,792.3,249.45,120.83,437.7
18-Aug-09,791.4,258.05,121.79,451.45
19-Aug-09,799.55,256.5,120.72,433.7
20-Aug-09,801.55,257.05,123.76,442.25
21-Aug-09,802.5,260.35,125.65,444.9
24-Aug-09,806,268.7,127.47,458.15
25-Aug-09,807.8,268.9,126.62,457.8
26-Aug-09,825.75,262.75,128.77,460.05
27-Aug-09,815.95,256.65,130.96,436.4
28-Aug-09,815.65,260.75,129.18,438.6
31-Aug-09,794.65,259.85,126.3,424.3
1-Sep-09,785.1,261.7,125.6,417.45
2-Sep-09,779.85,266.95,123.88,416.45
3-Sep-09,765.45,266.95,122.22,420.6
4-Sep-09,772.75,273.1,124.84,430.15
7-Sep-09,793.3,274,127.49,441.85
8-Sep-09,795.35,266.7,123.58,456.15
9-Sep-09,792.25,265.45,124.73,459.9
10-Sep-09,821.15,262.05,124.07,470.35
11-Sep-09,809.25,255.95,122.94,469.15
14-Sep-09,820.55,260.1,122.91,479.1
15-Sep-09,824.25,259.3,123.96,491.25
16-Sep-09,830,256.95,125.92,531.6
17-Sep-09,835.15,260.2,126.81,521.15
18-Sep-09,865.45,261.15,126.77,518.05
22-Sep-09,863.3,264.5,126.99,521.5
23-Sep-09,867.8,258.2,125.97,520.5
24-Sep-09,892.2,259.75,126.51,513.15
25-Sep-09,985.85,259.4,123.92,498.5
29-Sep-09,987.6,262.65,126.15,504.15
30-Sep-09,988.1,262.85,127.33,510.35
1-Oct-09,952.25,265.15,124.55,510.35
5-Oct-09,920.65,266.85,123.24,497.45
6-Oct-09,937.1,281.65,124.22,510.4
7-Oct-09,948.25,279.2,124.97,516.7
8-Oct-09,976.35,286.8,126.14,535.1
9-Oct-09,956.55,287.05,125.7,532.6
12-Oct-09,964.45,289.95,127.32,545.95
14-Oct-09,982.05,292.95,129.63,571.55
15-Oct-09,965.8,288.85,132.1,574.75
16-Oct-09,940.75,286.4,136.58,566.45
17-Oct-09,945,285.15,137.26,563.45
20-Oct-09,934.45,280.15,136.42,575.25
21-Oct-09,912.1,274.1,138.57,552.45
22-Oct-09,904.1,278.05,137.43,543
23-Oct-09,960.2,280.5,141,531.05
26-Oct-09,975.65,277.8,139.85,540.55
27-Oct-09,991.1,280.2,135.27,501.3
28-Oct-09,1000.2,278.7,134.9,482.6
29-Oct-09,1018.25,283.15,135.56,468.1
30-Oct-09,1009.15,282.95,129.62,471.6
3-Nov-09,1038.4,272.75,126.41,445.6
4-Nov-09,1065.15,277.85,126.17,469.35
5-Nov-09,1067.3,278.9,127.6,484.75
6-Nov-09,1067.35,273,122.7,499.7
9-Nov-09,1103.05,271.05,127.34,509.35
10-Nov-09,1090.3,264.75,128.03,504.75
11-Nov-09,1127.75,265.75,128.14,526.35
12-Nov-09,1108.4,264.55,128.06,511.85
13-Nov-09,1106.3,268.8,128,521.25
16-Nov-09,1102.35,274.45,128.58,535.05
17-Nov-09,1108.75,276.35,127.47,537.85
18-Nov-09,1107.2,276,128.21,546.9
19-Nov-09,1101.05,275.2,127.31,537.3
20-Nov-09,1117.05,276.65,127.4,551.6
23-Nov-09,1103.7,280.1,128.65,573.25
24-Nov-09,1109.75,279.45,128.55,557.4
25-Nov-09,1099.3,284.35,128.52,562.2
26-Nov-09,1112,286.65,128.06,543.45
27-Nov-09,1110,283.9,127.67,544.9
30-Nov-09,1129.45,285.25,130.18,575.4
1-Dec-09,1143.35,279.7,131.19,582
2-Dec-09,1123.2,275.8,130.01,575.4
3-Dec-09,1123.65,270.6,130.92,583.35
4-Dec-09,1121.3,272.2,130.88,575.75
7-Dec-09,1093,272.05,131.34,556.3
8-Dec-09,1098.85,276.15,133.09,568.55
9-Dec-09,1075.65,276.7,131.54,544.85
10-Dec-09,1105.35,273.25,131.43,548.6
11-Dec-09,1100.45,272.8,131.26,545.6
14-Dec-09,1104.2,268,130.08,544.65
15-Dec-09,1123.8,265.8,127.82,545.9
16-Dec-09,1140.3,264.05,127.88,557.55
17-Dec-09,1170.1,268.35,127.2,564
18-Dec-09,1205.2,263.35,127.22,563.2
21-Dec-09,1220.25,262.55,127.05,555.55
22-Dec-09,1208.25,261.25,127.43,577.6
23-Dec-09,1212.75,264.6,129.17,603.3
24-Dec-09,1186.7,265.6,130.65,615.75
29-Dec-09,1147.05,265.55,130.38,622.05
30-Dec-09,1136.9,265.45,130.82,614.8
31-Dec-09,1143.8,264.75,132.97,617.6
4-Jan-10,1143.95,264.7,134.13,634.05
5-Jan-10,1177.25,263.7,135.99,649
6-Jan-10,1204.55,264.75,142.25,641.95
7-Jan-10,1185.3,265.15,142.35,649.4
8-Jan-10,1193.45,266.05,142.38,650.25
11-Jan-10,1199.35,265.9,142.63,648.45
12-Jan-10,1207.4,263.25,143.17,626.25
13-Jan-10,1230.1,263.55,143.66,639.8
14-Jan-10,1236.7,256,140.45,646.95
15-Jan-10,1233.95,256.3,140.42,645.25
18-Jan-10,1222.85,256.9,139,637.6
19-Jan-10,1180.75,255.2,137.01,637.75
20-Jan-10,1201.5,257.7,137.09,653.65
21-Jan-10,1122.85,256.8,130.98,648.3
22-Jan-10,1129.9,257.8,128.81,624.5
25-Jan-10,1122.7,263.85,127.28,610.5
27-Jan-10,1103.45,259.3,126.54,558.7
28-Jan-10,1153.5,255.45,127.22,585.55
29-Jan-10,1125.25,244.1,126.01,569
1-Feb-10,1123.6,237.1,124.77,577.95
2-Feb-10,1161.5,236.35,124.26,572.3
3-Feb-10,1154.9,236.5,125.22,600.4
4-Feb-10,1161.6,231.15,123.12,577.3
5-Feb-10,1149.3,229.7,124.11,550.45
6-Feb-10,1134.1,231.2,125.63,558.7
8-Feb-10,1116.35,235.25,124.1,533.8
9-Feb-10,1102.85,233,125.19,533.45
10-Feb-10,1082.9,230.15,123.04,522.55
11-Feb-10,1086.6,233.35,122.07,534
15-Feb-10,1103.8,230.4,119.65,537.85
16-Feb-10,1113.35,237.05,119.92,549.85
17-Feb-10,1108.15,240.5,122.05,584.9
18-Feb-10,1112.9,241.75,120.68,577.35
19-Feb-10,1122.4,240.95,119.65,562.55
22-Feb-10,1116.9,245,120.96,572
23-Feb-10,1141.95,243.85,120.6,576.4
24-Feb-10,1139.05,241.9,121.49,567.4
25-Feb-10,1141.05,235.35,122.08,567.35
26-Feb-10,1142.7,235.75,117.05,573.65
2-Mar-10,1135.6,234.3,122.56,609.1
3-Mar-10,1167.35,238.25,128.79,608.6
4-Mar-10,1156.4,242.15,128.68,617.45
5-Mar-10,1154.05,242.65,128.5,618
8-Mar-10,1168.55,238.8,129.46,621.45
9-Mar-10,1168.45,235.55,128.59,613.45
10-Mar-10,1165.15,238.85,129.52,611
11-Mar-10,1167.4,228.8,128.24,608.35
12-Mar-10,1170.95,219.6,130.48,607.4
15-Mar-10,1198.85,225.35,130.57,609.95
16-Mar-10,1219.8,226.7,133.2,627.15
17-Mar-10,1230.1,223.8,131.67,632.9
18-Mar-10,1231.3,225.4,130,638.6
19-Mar-10,1251.2,228.55,130.96,643.65
22-Mar-10,1265.6,227.7,128.85,629.75
23-Mar-10,1300.1,227.7,130.72,637.3
25-Mar-10,1314.05,231.55,130.16,635.85
26-Mar-10,1284.3,237.6,131.37,643.5
29-Mar-10,1268.65,239.5,131.93,642.3
30-Mar-10,1262.8,240.75,132.49,635
31-Mar-10,1276.8,238.7,132.46,632.65
1-Apr-10,1265.45,230.7,130.78,652.25
5-Apr-10,1270.65,228.45,133.37,678.75
6-Apr-10,1270.95,229.8,132.24,685.5
7-Apr-10,1280.15,225.05,133.24,684.2
8-Apr-10,1273.05,223.05,132.01,671.45
9-Apr-10,1242.45,221.3,131.72,676.8
12-Apr-10,1202.55,223.75,129.81,682.35
13-Apr-10,1191.15,223.2,129.35,691.6
15-Apr-10,1231,225.25,128.65,685.35
16-Apr-10,1198.25,226.45,128.16,694.45
19-Apr-10,1190.25,224.75,126.7,669.75
20-Apr-10,1163.6,227.8,126.44,671.15
21-Apr-10,1166.9,232.5,127.83,668.75
22-Apr-10,1201.7,237.35,129.16,656.5
23-Apr-10,1213.3,238.8,131.36,648.45
26-Apr-10,1244.8,241.35,131.89,656.9
27-Apr-10,1258.35,241.15,131.88,647.45
28-Apr-10,1243.45,242.35,128.79,624.65
29-Apr-10,1240.05,236.75,131.11,632.95
30-Apr-10,1262.2,239,130.75,618.8
3-May-10,1241.1,233.75,129.24,608.55
4-May-10,1234.95,232.2,127.31,578.55
5-May-10,1241.4,228.85,127.31,573.2
6-May-10,1244.1,232.4,125.86,575.85
7-May-10,1207.4,234.7,123.77,558.65
10-May-10,1220.4,237.05,128.82,601.75
11-May-10,1195.15,235.8,128.52,581.85
12-May-10,1261.2,237.6,130.36,584.35
13-May-10,1271.95,238.25,130.63,575.35
14-May-10,1292.3,233.75,128.64,548.55
17-May-10,1308.1,239.65,127.34,536.2
18-May-10,1311.8,240.4,125.66,531.45
19-May-10,1293.15,233.25,126,512.35
20-May-10,1315.65,236.9,124.47,507.85
21-May-10,1310.7,230.5,121.52,509.4
24-May-10,1288.65,231.5,119.91,500.95
25-May-10,1260.15,230.1,116.1,478.65
26-May-10,1287.05,231.35,118.4,484.45
27-May-10,1323.35,232.75,120.37,493
28-May-10,1362.5,235.45,122.72,496.15
31-May-10,1403.1,236.75,123.65,500.6
1-Jun-10,1399.65,233.7,121.57,480
2-Jun-10,1404.75,237.65,119.92,484.1
3-Jun-10,1394.5,247.2,120.32,485.8
4-Jun-10,1403.7,251.5,119.58,484.8
7-Jun-10,1402.85,250.85,118.19,462.55
8-Jun-10,1401,251.5,119.87,452.4
9-Jun-10,1465.95,249.75,117.09,462.35
10-Jun-10,1498.05,252.15,118.66,470.9
11-Jun-10,1463.45,252.5,119.29,472.65
14-Jun-10,1410.35,255.05,120.9,484
15-Jun-10,1421.55,259.95,121.62,490.85
16-Jun-10,1414,255.7,121.2,485.5
17-Jun-10,1420.05,252.95,121.86,482.2
18-Jun-10,1422.35,257.3,122.46,474.4
21-Jun-10,1418.9,258.9,126.87,504.3
22-Jun-10,1411,262,127.34,494.25
23-Jun-10,1452.45,266.35,127.58,498.15
24-Jun-10,1458.05,270.8,126.74,498.05
25-Jun-10,1484.15,266.55,125.79,490.05
28-Jun-10,1477.45,266.35,128.65,500
29-Jun-10,1458.9,262.7,125.72,481.5
30-Jun-10,1452.2,266.9,125.99,485.6
1-Jul-10,1440,272.3,126.02,474.9
2-Jul-10,1434.7,269.2,126.05,474.8
5-Jul-10,1459.35,266.15,125.86,471.5
6-Jul-10,1467.55,267.3,126.48,479.85
7-Jul-10,1454.75,267.15,125.63,474.85
8-Jul-10,1460.25,265.8,126.05,484.15
9-Jul-10,1463.25,262.45,126.92,495.9
12-Jul-10,1459.15,261.95,127.15,497.3
13-Jul-10,1455.65,259.85,127.91,508.25
14-Jul-10,1450,257.65,127.98,505.85
15-Jul-10,1469.45,263.2,129.19,511.3
16-Jul-10,1478.75,266.05,128.82,509.2
19-Jul-10,1471.6,264.15,128.39,511.45
20-Jul-10,1432.9,262.35,128.17,509.5
21-Jul-10,1404.35,261.75,128.85,529.95
22-Jul-10,1380.6,262.25,128.31,540.25
23-Jul-10,1364.9,261.5,127.78,536.1
26-Jul-10,1343.35,261.5,127.73,532.2
27-Jul-10,1331.9,260.3,127.54,529.7
28-Jul-10,1333.35,252.45,128.48,533.15
29-Jul-10,1374.4,256.5,128.17,533.5
30-Jul-10,1352.6,251.1,127.36,537.15
2-Aug-10,1351.25,253.55,127.35,547.15
3-Aug-10,1369.1,253.6,128.08,546.9
4-Aug-10,1375.7,255.6,128.52,541.1
5-Aug-10,1345.1,255.5,127.95,538.35
6-Aug-10,1341.25,255.15,127.61,531.2
9-Aug-10,1340.65,255.7,127.88,538.95
10-Aug-10,1331.95,260.2,128.15,537.85
11-Aug-10,1315.3,260.3,128.8,520.4
12-Aug-10,1346.1,266,128.25,519.8
13-Aug-10,1335.95,265.7,128.17,527.05
16-Aug-10,1355.35,269.9,126.98,517.7
17-Aug-10,1335,265.6,126.21,513.85
18-Aug-10,1338.95,269.3,126.71,522.1
19-Aug-10,1340,273.75,125.31,522.05
20-Aug-10,1326.05,268.6,124.43,520.2
23-Aug-10,1331.95,267.9,124.31,521.4
24-Aug-10,1326.9,269.05,123.52,513.8
25-Aug-10,1326.5,267.8,121.12,497.25
26-Aug-10,1339.9,265.4,122.42,501.85
27-Aug-10,1326.5,263.55,119.3,510.15
30-Aug-10,1346.2,263.2,119.12,527.95
31-Aug-10,1362.45,264.4,118.16,522.4
1-Sep-10,1367.35,266.75,119.47,537.75
2-Sep-10,1378.3,269.05,121.47,543.45
3-Sep-10,1387.8,272.05,120.57,539.95
6-Sep-10,1426.75,271.45,123.32,575.6
7-Sep-10,1426.95,269.5,122.56,576.3
8-Sep-10,1404.5,274.2,122.79,579.4
9-Sep-10,1401.5,277.85,121.55,593.2
13-Sep-10,1447.05,278.35,123.03,601.15
14-Sep-10,1461.15,278.45,122.09,596.8
15-Sep-10,1466.9,277.4,122.41,603.4
16-Sep-10,1462.55,277.75,121.88,595.35
17-Sep-10,1472.4,282.05,122.01,605.3
20-Sep-10,1468.65,292.75,121.98,616.5
21-Sep-10,1487.7,294.8,125.64,615
22-Sep-10,1492.5,297.65,126.88,618.75
23-Sep-10,1491.45,302.75,127.04,623.4
24-Sep-10,1494.25,314.65,128.13,629.5
27-Sep-10,1492.1,308.55,129.48,645.65
28-Sep-10,1458.2,306,130.04,651.8
29-Sep-10,1458.65,305.7,129.75,653.1
30-Sep-10,1440.3,308,130.69,651.7
1-Oct-10,1476.3,309.8,134.13,667.75
4-Oct-10,1493.6,308.75,133.36,669.65
5-Oct-10,1502.25,303.45,134.99,668.8
6-Oct-10,1517.6,301.25,134.98,678.05
7-Oct-10,1554.9,296.7,138.33,649.55
8-Oct-10,1562,295.85,137.29,626.95
11-Oct-10,1567.95,294.55,136.96,639.85
12-Oct-10,1567.6,291.3,136.35,632.95
13-Oct-10,1586.45,302.55,138.3,638.05
14-Oct-10,1573.25,298.7,137.82,650.6
15-Oct-10,1582.05,298.1,136.76,636.05
18-Oct-10,1611.1,297.55,134.56,646
19-Oct-10,1623.65,296.25,132.64,633
20-Oct-10,1590.05,293.75,134.18,615.55
21-Oct-10,1617.15,305.35,138.07,628.3
22-Oct-10,1616.7,301.55,137.06,617.4
25-Oct-10,1638.1,305.65,136.62,621.75
26-Oct-10,1651.8,298.9,135.98,605.45
27-Oct-10,1652.65,293.35,135.23,614.4
28-Oct-10,1645.55,292.4,136.12,604.75
29-Oct-10,1658,294.1,134.58,590
1-Nov-10,1678.2,294.55,135.04,592.65
2-Nov-10,1674.55,293.75,133.64,598.2
3-Nov-10,1692.9,295,132.92,609.4
4-Nov-10,1732.1,298.45,134.62,621.3
5-Nov-10,1752.65,302.35,134.95,623.75
8-Nov-10,1757.15,305.75,134.3,632.85
9-Nov-10,1754.25,318.9,133.7,640
10-Nov-10,1744.5,314.1,132.74,637.7
11-Nov-10,1735,309.05,134.69,631.3
12-Nov-10,1741.9,301.55,132.77,606.3
15-Nov-10,1761.8,302.75,133.59,617.15
16-Nov-10,1754.75,298,129.7,605.35
18-Nov-10,1767.1,298.45,128.16,623.4
19-Nov-10,1755,298.7,126.69,605.35
22-Nov-10,1760.55,299.35,129.55,623.2
23-Nov-10,1761.75,300.35,125.61,612.05
24-Nov-10,1782.6,299.15,124.7,615.35
25-Nov-10,1771.4,296.25,123.22,603.1
26-Nov-10,1784.6,293.4,124.64,598.25
29-Nov-10,1791.35,297.9,125.65,592.95
30-Nov-10,1785.3,298.9,124.52,584.2
1-Dec-10,1773.45,297.2,126.67,613.65
2-Dec-10,1787.8,296.15,125.57,622.15
3-Dec-10,1826.45,299.4,124.51,614.2
6-Dec-10,1817.4,299.6,124.85,634.95
7-Dec-10,1830.3,295.7,125.8,639.6
8-Dec-10,1841.4,296.25,124.94,623.65
9-Dec-10,1804.05,290.05,123.38,604.3
10-Dec-10,1805.35,295.45,123.69,618.1
13-Dec-10,1818.25,300.2,126.51,630.8
14-Dec-10,1824.95,297.9,126.33,645.5
15-Dec-10,1789.8,298.3,126.98,642.5
16-Dec-10,1786.1,294.4,124.91,658.85
20-Dec-10,1709.1,294.7,123.49,664.5
21-Dec-10,1687.75,293.35,123.94,675.55
22-Dec-10,1677.4,293.35,124.99,672.4
23-Dec-10,1682,291.6,124.49,661.55
24-Dec-10,1682.05,295.3,125.53,673.35
27-Dec-10,1693.8,296.2,126.55,663.65
28-Dec-10,1693.2,294.3,128.76,664.8
29-Dec-10,1692.05,304.55,129.15,667.9
30-Dec-10,1684.65,309.1,131.52,670.8
31-Dec-10,1662.55,312.3,131.79,678.95
3-Jan-11,1671.85,313.1,132.21,703.4
4-Jan-11,1694.15,321.05,132.92,694.5
5-Jan-11,1710.75,325.65,134.48,681
6-Jan-11,1716.3,320.05,134.92,683.8
7-Jan-11,1678.15,312.25,133.82,660.9
10-Jan-11,1655.15,308.25,132.16,650.7
11-Jan-11,1675.1,309,132.05,647.6
12-Jan-11,1668.15,305,130.91,649.3
13-Jan-11,1641.6,302.4,129.94,637.45
14-Jan-11,1648,302.6,131.46,621.7
17-Jan-11,1639.55,301.65,129.7,622.9
18-Jan-11,1674.2,301.9,128.51,632.45
19-Jan-11,1662.05,299.8,127.18,639.8
20-Jan-11,1672.25,299.65,128.27,634.95
21-Jan-11,1651.75,297.6,126.87,629.6
24-Jan-11,1635.7,297.9,126.79,648.85
25-Jan-11,1584.1,281.65,127.29,655.1
27-Jan-11,1552.4,271,124.95,650.3
28-Jan-11,1566.2,272.45,122.18,635.9
31-Jan-11,1624.45,271.15,119.78,637.75
1-Feb-11,1607.85,268.7,118.91,630.95
2-Feb-11,1614.25,274.45,117.52,625.7
3-Feb-11,1600.45,278.05,118.47,637.55
4-Feb-11,1579.85,272.55,114.16,635.85
7-Feb-11,1561.5,273.8,115.23,639.75
8-Feb-11,1539.95,273.15,116.92,619.55
9-Feb-11,1516.85,275.45,117.19,598.55
10-Feb-11,1487.8,271.7,117.34,599.8
11-Feb-11,1495.05,268.9,115.47,595.05
14-Feb-11,1543.05,273.3,119.79,619.2
15-Feb-11,1542.35,272.45,122.35,616.55
16-Feb-11,1513.35,275.35,123.83,641.05
17-Feb-11,1527.45,273.8,124.07,654.9
18-Feb-11,1537.3,279.25,122.02,637.95
21-Feb-11,1535.4,280.25,120.79,637.45
22-Feb-11,1552.2,279.45,119.41,623.85
23-Feb-11,1574.65,279.7,116.09,619.8
24-Feb-11,1500.95,280.2,114.66,602.15
25-Feb-11,1528.75,279.5,113.45,608
28-Feb-11,1547.05,282.1,111.43,605.95
1-Mar-11,1581.15,286.75,111.55,634.3
3-Mar-11,1577.65,288.85,115,623.4
4-Mar-11,1569.15,286.85,117.61,617.6
7-Mar-11,1609.5,281.45,118.73,602.85
8-Mar-11,1605.65,281.45,118.68,614.55
9-Mar-11,1619.55,279.6,118.62,612.65
10-Mar-11,1589.7,276.8,115.17,596.8
11-Mar-11,1587.5,277.95,116.19,582
14-Mar-11,1596.25,277.5,120.52,601.05
15-Mar-11,1546.65,274.5,117.01,593.5
16-Mar-11,1572.5,271.35,118.32,599.45
17-Mar-11,1525.65,270.8,118.68,594.75
18-Mar-11,1494.75,268.5,118.6,596.3
21-Mar-11,1508.1,265.9,118.65,601.5
22-Mar-11,1529.7,266.8,119.74,604.2
23-Mar-11,1553.35,269.6,121.26,610
24-Mar-11,1540.9,268.8,122.41,610.75
25-Mar-11,1549.55,271,125.67,613.6
28-Mar-11,1549.5,275.25,125.23,613.45
29-Mar-11,1593.25,277.05,128.33,613.5
30-Mar-11,1635.55,277.65,127.94,616.4
31-Mar-11,1638.55,284.6,128.38,620.5
1-Apr-11,1617.6,284.05,127.04,625.65
4-Apr-11,1631.6,279.45,129.04,629.8
5-Apr-11,1639.25,275.4,126.75,634.3
6-Apr-11,1643.05,276.25,125.86,633.2
7-Apr-11,1633.55,276.05,127.02,637.55
8-Apr-11,1631.05,276.35,126.67,629.7
11-Apr-11,1613.6,273.5,127.12,625.05
13-Apr-11,1632.45,280.9,126.48,636
15-Apr-11,1650,275.75,126.11,630.35
18-Apr-11,1644.95,280.3,125.75,611.95
19-Apr-11,1623.85,276.95,125.36,610.9
20-Apr-11,1676,284.05,127.97,625
21-Apr-11,1655.65,288.8,128.4,628.75
25-Apr-11,1652.65,288.9,128.37,627.1
26-Apr-11,1680.9,284.45,127.68,625.9
27-Apr-11,1664.65,283.2,126.63,620.25
28-Apr-11,1674.65,278.95,126.2,613.55
29-Apr-11,1662.35,285.2,125.75,614.75
2-May-11,1694.05,281.15,128.81,614
3-May-11,1684.6,272.3,127.97,603.25
4-May-11,1599.2,275.1,125.1,590.5
5-May-11,1582,267.3,118.58,583.25
6-May-11,1604,274.7,118.47,594.05
9-May-11,1594,284.45,121.42,594.7
10-May-11,1592.75,297.15,120.27,589.05
11-May-11,1602.85,299.85,118.6,593.35
12-May-11,1602.65,301.4,118.06,584.45
13-May-11,1655.45,306.45,118.81,594
16-May-11,1619.25,304.05,118.36,578.3
17-May-11,1629.25,308.9,118.81,574.55
18-May-11,1588,308.95,120.6,571.55
19-May-11,1597.55,309.5,117.47,562.8
20-May-11,1606.95,310.05,119.43,578.35
23-May-11,1569.3,304.25,117.33,559.25
24-May-11,1556.9,302.6,116.8,566.2
25-May-11,1544,299.8,114.84,561.5
26-May-11,1551.85,306.35,115.79,572.6
27-May-11,1557.6,302.45,116.39,585.35
30-May-11,1579.95,302.8,116.69,580.35
31-May-11,1616.25,304.85,118.95,589.1
1-Jun-11,1611.35,309.95,120.27,582.2
2-Jun-11,1605.85,320.9,120.73,574.65
3-Jun-11,1578.35,318.3,120.49,573.5
6-Jun-11,1604.6,314.95,120.59,568.9
7-Jun-11,1601.95,308.2,120.06,576.7
8-Jun-11,1578.35,313.4,119.6,577.15
9-Jun-11,1566.1,312.55,119.12,577.05
10-Jun-11,1558.2,311.35,119.4,569.2
13-Jun-11,1539.55,313.5,119.15,562.8
14-Jun-11,1554.6,315.25,120.56,561.3
15-Jun-11,1555.3,316.9,119.18,561.25
16-Jun-11,1545.25,320.4,118.43,553.15
17-Jun-11,1547.85,321.05,119.2,572.25
20-Jun-11,1518.05,322.2,117.18,561.15
21-Jun-11,1514.25,322.95,116.65,559.15
22-Jun-11,1512.1,311.9,118.51,558
23-Jun-11,1492.25,317.6,119.78,556.8
24-Jun-11,1497.45,324.1,123.17,578.65
27-Jun-11,1504.55,323.3,124.27,588.2
28-Jun-11,1542.15,323.4,123.98,587.3
29-Jun-11,1550.3,332.2,123.72,601.3
30-Jun-11,1533.4,342.75,125.8,608.7
1-Jul-11,1522,336.75,126.16,602
4-Jul-11,1557.55,336.05,127.2,596.85
5-Jul-11,1565.5,333.2,127.16,596.85
6-Jul-11,1527.95,329.55,124.59,597.2
7-Jul-11,1565.9,335.45,126.83,606.4
8-Jul-11,1544.75,334,124.55,594.45
11-Jul-11,1539.45,331.95,124.87,587.75
12-Jul-11,1544.05,332.5,124.39,571.9
13-Jul-11,1594.45,331.4,123.95,575.7
14-Jul-11,1589.55,332.35,123.04,576.55
15-Jul-11,1596.45,329.5,121.98,573.3
18-Jul-11,1573.75,332.4,124.87,572.15
19-Jul-11,1599.85,331,126.89,576.55
20-Jul-11,1567,331.1,124.38,575.4
21-Jul-11,1543,333.1,124.29,572.95
22-Jul-11,1569.8,333.9,125.92,584.3
25-Jul-11,1588.9,331.65,126.96,590.75
26-Jul-11,1577.4,327.5,125.32,583.55
27-Jul-11,1584.9,325.9,125.09,579.7
28-Jul-11,1600.1,322.7,124.48,568.5
29-Jul-11,1587.5,323.95,124.05,565.1
1-Aug-11,1601.3,322.75,124.82,572.6
2-Aug-11,1599.2,323.4,123.28,563.95
3-Aug-11,1575.05,322.6,124.16,563.1
4-Aug-11,1545.5,319.25,121.82,557.9
5-Aug-11,1529.5,318.4,119.09,532.9
8-Aug-11,1546.65,319.4,116.16,510.95
9-Aug-11,1492.7,319.45,113.91,486.05
10-Aug-11,1486.35,316.4,113.29,485.85
11-Aug-11,1483.1,315.1,108.41,484.55
12-Aug-11,1484.5,315.65,105.03,476.35
16-Aug-11,1501.25,310.35,104.24,468.9
17-Aug-11,1505.55,316.05,103.77,472.35
18-Aug-11,1451.5,317.35,100.56,462.55
19-Aug-11,1409.4,315.05,101.59,459.2
22-Aug-11,1453.1,313.15,105.25,469.65
23-Aug-11,1442.85,317.25,104.71,475.75
24-Aug-11,1446.2,319.5,100,455.4
25-Aug-11,1457.2,320.15,100.93,443.4
26-Aug-11,1448.75,318.95,97.7,422.25
29-Aug-11,1466.1,320,101.03,447.15
30-Aug-11,1493.85,320.9,100.68,468.55
2-Sep-11,1509.3,320.3,98.54,488.5
5-Sep-11,1475.15,319.45,97.31,494.65
6-Sep-11,1472.75,319.9,96.96,494.05
7-Sep-11,1473.6,320.35,100.24,497.95
8-Sep-11,1479.25,325.05,98.89,492.7
9-Sep-11,1464.15,333.25,96.65,476.95
12-Sep-11,1453.95,345.9,95.76,454.85
13-Sep-11,1454.45,341.2,94.81,458.55
14-Sep-11,1468.7,352.6,92.99,469.5
15-Sep-11,1476.65,349.3,92.51,465.8
16-Sep-11,1522.3,340.05,95,459.75
19-Sep-11,1512.15,338.4,95.14,453.9
20-Sep-11,1537.95,343.55,96.23,460.9
21-Sep-11,1527.8,339.3,96.44,458.3
22-Sep-11,1499,331.8,94.23,442.1
23-Sep-11,1485.55,331,95.52,432.3
26-Sep-11,1483.15,328.45,93.8,435.2
27-Sep-11,1499.05,338.8,97.47,439.15
