"","Date","Pharma","FMCG","Power","Steel","Month","Year"
"466",1996-12-20,41,81.85,11.68,97.66,12,1996
"467",1996-12-23,40.5,81.2,11.82,96.19,12,1996
"468",1996-12-24,41,80.78,11.87,96.48,12,1996
"469",1997-01-01,42.56,81.7,12.74,107.38,1,1997
"470",1997-01-02,42.94,80.93,12.38,105.76,1,1997
"471",1997-01-03,42.44,80.95,12.4,106.79,1,1997
"472",1997-01-06,42,80.55,12.57,106.94,1,1997
"473",1997-01-07,41.44,81.68,12.47,111.8,1,1997
"474",1997-01-08,44.88,83.83,12.52,109.74,1,1997
"475",1997-01-09,43.81,87.28,12.64,111.36,1,1997
"476",1997-01-10,47.31,89.25,12.79,109.15,1,1997
"477",1997-01-13,48.81,88.28,12.98,111.36,1,1997
"478",1997-01-14,49.38,87.5,13.65,114.45,1,1997
"479",1997-01-15,50.44,88.75,14.28,121.08,1,1997
"480",1997-01-16,47.31,86.88,13.32,111.36,1,1997
"481",1997-01-17,45.88,87.4,13.03,111.95,1,1997
"482",1997-01-20,45.56,86.68,12.86,110.62,1,1997
"483",1997-01-21,44.81,87.18,12.93,109.74,1,1997
"484",1997-01-22,44.69,87.6,13.03,112.1,1,1997
"485",1997-01-24,43.75,88.2,12.86,111.51,1,1997
"486",1997-01-27,45.13,88.48,13.41,122.55,1,1997
"487",1997-01-28,45.44,88.2,14.33,124.32,1,1997
"488",1997-01-29,44.75,88.33,13.61,117.25,1,1997
"489",1997-01-30,44,89.35,13.75,116.07,1,1997
"490",1997-01-31,42.38,88.7,12.69,107.09,1,1997
"491",1997-02-03,41.75,88.23,12.59,105.17,2,1997
"492",1997-02-04,42.13,89.4,12.74,109.3,2,1997
"493",1997-02-05,42.25,87.8,12.83,106.94,2,1997
"494",1997-02-06,42.25,89.35,13.05,110.48,2,1997
"495",1997-02-07,42.19,88.85,13.12,109.74,2,1997
"496",1997-02-10,42.63,89.28,13.41,115.19,2,1997
"497",1997-02-11,42.56,90.88,13.61,117.1,2,1997
"498",1997-02-12,42.69,91.03,13.41,114.6,2,1997
"499",1997-02-13,43.19,90.23,13.24,113.86,2,1997
"500",1997-02-14,44.75,90.48,13.03,115.19,2,1997
"501",1997-02-17,46.56,90.93,13.53,117.69,2,1997
"502",1997-02-18,45.63,89.88,13.29,115.78,2,1997
"503",1997-02-19,46.44,90.33,13.12,114.16,2,1997
"504",1997-02-20,45.75,88.5,13.05,112.39,2,1997
"505",1997-02-21,44.75,85.63,12.71,110.33,2,1997
"506",1997-02-24,43.63,85,12.18,107.24,2,1997
"507",1997-02-25,42.88,86.78,12.18,107.09,2,1997
"508",1997-02-26,43.31,86.3,12.64,107.68,2,1997
"509",1997-02-27,44.06,90,13.56,111.65,2,1997
"510",1997-02-28,45.06,94.18,14.26,117.4,2,1997
"511",1997-03-01,48.94,99.9,14.35,122.26,3,1997
"512",1997-03-03,51.25,102.2,13.99,122.26,3,1997
"513",1997-03-04,55,103,14.04,124.32,3,1997
"514",1997-03-05,55,104.58,13.94,122.85,3,1997
"515",1997-03-06,55.06,102.5,13.61,120.2,3,1997
"516",1997-03-10,54.44,99.3,13.05,116.96,3,1997
"517",1997-03-11,53.5,100.05,13.08,112.83,3,1997
"518",1997-03-12,55.13,100.7,13.41,113.13,3,1997
"519",1997-03-13,56,100.88,13.17,111.51,3,1997
"520",1997-03-14,56.19,99.23,13.15,110.92,3,1997
"521",1997-03-17,56.56,99.93,13.37,112.24,3,1997
"522",1997-03-18,55.69,99,14.14,111.21,3,1997
"523",1997-03-19,53.38,98.15,13.7,107.24,3,1997
"524",1997-03-20,52.75,100.85,13.8,108.71,3,1997
"525",1997-03-21,52.06,100.8,13.8,108.27,3,1997
"526",1997-03-25,52.31,100.85,13.8,108.71,3,1997
"527",1997-03-26,51.81,99.93,13.49,107.97,3,1997
"528",1997-03-27,52.31,99.6,13.44,108.41,3,1997
"529",1997-03-28,50.88,99.8,13.1,104.73,3,1997
"530",1997-03-31,46.19,93.88,11.82,94.27,3,1997
"531",1997-04-01,47.06,95.35,12.04,95.3,4,1997
"532",1997-04-02,49.69,99.95,12.69,98.1,4,1997
"533",1997-04-03,49.94,100.63,12.91,97.81,4,1997
"534",1997-04-04,50.25,101.2,12.79,96.48,4,1997
"535",1997-04-07,50.63,104.58,12.42,95.16,4,1997
"536",1997-04-09,53.88,106.25,13.37,99.43,4,1997
"537",1997-04-10,52.25,104.68,12.96,97.07,4,1997
"538",1997-04-11,52.13,105.05,12.91,97.81,4,1997
"539",1997-04-12,51.69,104.08,12.86,96.19,4,1997
"540",1997-04-15,52.13,104.83,12.76,97.51,4,1997
"541",1997-04-17,53.75,105.4,12.38,100.02,4,1997
"542",1997-04-21,55,106.3,12.83,104.88,4,1997
"543",1997-04-22,55.25,106.9,13,103.85,4,1997
"544",1997-04-23,56.63,106.83,13.08,109,4,1997
"545",1997-04-24,56.31,107.85,13,107.24,4,1997
"546",1997-04-25,57,109.35,13.12,106.94,4,1997
"547",1997-04-28,57,109.08,13.37,107.97,4,1997
"548",1997-04-29,56.69,108.58,13.22,106.65,4,1997
"549",1997-04-30,56.56,109.3,13.46,107.53,4,1997
"550",1997-05-02,56,108.4,13.51,105.62,5,1997
"551",1997-05-05,53.94,107.28,13.41,104.44,5,1997
"552",1997-05-06,53.06,107.9,13.37,105.32,5,1997
"553",1997-05-07,53.69,106.43,12.93,104.88,5,1997
"554",1997-05-09,54.94,110,12.86,103.99,5,1997
"555",1997-05-12,53.88,111.8,12.69,102.23,5,1997
"556",1997-05-13,53.31,106.98,12.76,101.93,5,1997
"557",1997-05-14,55.63,107.23,12.93,102.82,5,1997
"558",1997-05-15,56.94,105.68,12.88,101.93,5,1997
"559",1997-05-16,57.5,107,13.12,103.99,5,1997
"560",1997-05-19,52.31,105.9,13.15,105.76,5,1997
"561",1997-05-20,52.75,106.55,13.08,105.32,5,1997
"562",1997-05-21,52.31,106.3,12.74,105.03,5,1997
"563",1997-05-22,53.56,105.53,12.79,104.73,5,1997
"564",1997-05-23,52.94,104.63,12.67,102.23,5,1997
"565",1997-05-26,52.56,103.53,12.67,99.43,5,1997
"566",1997-05-27,53.13,103.7,12.69,98.84,5,1997
"567",1997-05-28,53,106.08,12.74,98.4,5,1997
"568",1997-05-29,52.75,109,12.71,99.58,5,1997
"569",1997-05-30,53.19,111.48,12.93,101.79,5,1997
"570",1997-06-02,54.69,114.48,13.03,102.67,6,1997
"571",1997-06-03,56.44,121.25,12.98,102.96,6,1997
"572",1997-06-04,56.13,123.98,12.91,102.37,6,1997
"573",1997-06-05,56.19,123.8,12.86,102.52,6,1997
"574",1997-06-06,56.19,123.55,12.67,101.2,6,1997
"575",1997-06-09,56,121.43,12.67,100.16,6,1997
"576",1997-06-10,56,122.08,13.08,100.46,6,1997
"577",1997-06-11,57.06,124.6,13.9,103.85,6,1997
"578",1997-06-12,57.5,128.7,13.73,104.73,6,1997
"579",1997-06-13,57.44,130.03,13.73,107.53,6,1997
"580",1997-06-16,57.19,133.58,13.63,106.65,6,1997
"581",1997-06-17,60.94,138.55,14.09,110.77,6,1997
"582",1997-06-18,63.25,137.33,14.02,114.16,6,1997
"583",1997-06-19,63.75,136.33,13.97,115.48,6,1997
"584",1997-06-20,63.19,132.13,13.87,113.72,6,1997
"585",1997-06-23,62.31,129.72,13.8,113.27,6,1997
"586",1997-06-24,63.94,130.93,13.8,112.69,6,1997
"587",1997-06-25,63.81,135.38,13.65,110.77,6,1997
"588",1997-06-26,63,137.08,13.32,109.44,6,1997
"589",1997-06-27,62.06,138.43,12.88,107.53,6,1997
"590",1997-06-30,62.44,143.95,12.93,112.69,6,1997
"591",1997-07-01,61,145.18,13.37,120.49,7,1997
"592",1997-07-02,61.25,141.95,13.22,124.62,7,1997
"593",1997-07-03,63.56,139.53,13.03,128.45,7,1997
"594",1997-07-04,69.81,137.18,13.12,128.89,7,1997
"595",1997-07-07,73.25,136.38,13.17,126.09,7,1997
"596",1997-07-08,75.19,136.65,13.24,125.5,7,1997
"597",1997-07-09,78.69,137.9,13.53,130.66,7,1997
"598",1997-07-10,76.5,139.3,13.7,127.27,7,1997
"599",1997-07-11,73.44,138.63,13.22,125.94,7,1997
"600",1997-07-14,72.31,135.65,12.91,121.23,7,1997
"601",1997-07-15,73.88,134.08,12.69,124.17,7,1997
"602",1997-07-16,73.13,134.43,12.71,121.67,7,1997
"603",1997-07-17,73.13,134.22,13.12,123.44,7,1997
"604",1997-07-18,72.06,132.4,13.51,117.84,7,1997
"605",1997-07-21,74.25,131.55,14.52,119.9,7,1997
"606",1997-07-22,78.94,133.58,14.26,123.44,7,1997
"607",1997-07-23,80.25,136.43,14.14,127.12,7,1997
"608",1997-07-24,79,138.45,13.7,124.91,7,1997
"609",1997-07-25,78.75,137.97,13.39,125.21,7,1997
"610",1997-07-28,78.75,137.6,13.65,125.35,7,1997
"611",1997-07-29,78.38,139.3,13.53,125.8,7,1997
"612",1997-07-30,78.06,142.45,13.61,129.48,7,1997
"613",1997-07-31,78,141.88,13.61,128.74,7,1997
"614",1997-08-01,78.06,144.47,13.37,128.3,8,1997
"615",1997-08-04,78.5,151.55,13.68,130.51,8,1997
"616",1997-08-05,78.44,153.73,13.87,131.54,8,1997
"617",1997-08-06,79.56,155.95,13.78,129.63,8,1997
"618",1997-08-07,79.5,155.4,13.63,127.42,8,1997
"619",1997-08-08,76.5,153.28,13.22,124.03,8,1997
"620",1997-08-11,79.69,154.23,13.61,127.12,8,1997
"621",1997-08-12,79.31,153.63,13.39,123.29,8,1997
"622",1997-08-13,77.81,151.8,13.34,121.38,8,1997
"623",1997-08-14,74.06,146.28,13,119.76,8,1997
"624",1997-08-19,76.75,135.68,12.88,120.05,8,1997
"625",1997-08-20,76.94,144.18,12.98,120.93,8,1997
"626",1997-08-21,76.19,140.58,12.91,115.93,8,1997
"627",1997-08-22,75.19,137.68,12.45,112.39,8,1997
"628",1997-08-26,75.06,139.2,12.93,113.57,8,1997
"629",1997-08-27,74.31,140.38,12.98,112.69,8,1997
"630",1997-08-28,71.06,136.28,12.76,109.3,8,1997
"631",1997-08-29,70.44,135.05,11.87,106.5,8,1997
"632",1997-09-01,68.75,137,11.53,110.48,9,1997
"633",1997-09-02,69.88,138.9,11.82,109.3,9,1997
"634",1997-09-03,69.19,140,11.82,108.41,9,1997
"635",1997-09-04,69.81,140.03,11.94,107.82,9,1997
"636",1997-09-05,71.56,140.53,11.92,107.97,9,1997
"637",1997-09-08,75.75,139.78,12.06,109.44,9,1997
"638",1997-09-09,73.13,138.4,11.77,109.59,9,1997
"639",1997-09-10,72.75,143.83,11.89,109.15,9,1997
"640",1997-09-11,69.56,141.1,11.7,108.12,9,1997
"641",1997-09-12,69.44,141.38,11.58,107.24,9,1997
"642",1997-09-15,70.44,142.15,11.63,108.56,9,1997
"643",1997-09-16,70.88,142.38,11.58,107.82,9,1997
"644",1997-09-17,69.75,138.97,11.29,107.09,9,1997
"645",1997-09-18,69.06,133.5,11.1,105.62,9,1997
"646",1997-09-19,66.31,130.7,10.86,102.52,9,1997
"647",1997-09-22,66.31,128.28,10.86,101.34,9,1997
"648",1997-09-23,67.63,131.78,11,102.08,9,1997
"649",1997-09-24,69.75,131.83,11.1,101.79,9,1997
"650",1997-09-25,70.81,132.95,11.77,102.52,9,1997
"651",1997-09-26,71.13,134.6,12.16,102.67,9,1997
"652",1997-09-29,71.13,132.93,12.26,102.82,9,1997
"653",1997-09-30,71.06,133.65,12.14,101.79,9,1997
"654",1997-10-01,71.13,134.5,11.77,100.9,10,1997
"655",1997-10-03,72.5,133.22,11.7,98.1,10,1997
"656",1997-10-06,72.94,134.63,11.6,98.84,10,1997
"657",1997-10-07,75.69,135.85,11.68,100.61,10,1997
"658",1997-10-08,76.06,135.7,11.94,100.75,10,1997
"659",1997-10-09,77.25,135.18,11.97,101.49,10,1997
"660",1997-10-10,78.56,135.15,12.16,102.96,10,1997
"661",1997-10-13,77.56,135.93,12.11,103.55,10,1997
"662",1997-10-14,76.56,136.9,11.99,104.88,10,1997
"663",1997-10-15,77.06,137.3,12.01,108.86,10,1997
"664",1997-10-16,80.5,140.13,12.16,109.3,10,1997
"665",1997-10-17,85.5,142.83,12.01,109,10,1997
"666",1997-10-20,86.19,144.6,12.04,108.86,10,1997
"667",1997-10-21,84.25,144.08,11.72,106.2,10,1997
"668",1997-10-22,84.63,144.03,11.48,103.41,10,1997
"669",1997-10-23,82.88,140.15,11.27,101.64,10,1997
"670",1997-10-24,82.31,137.45,11.1,99.28,10,1997
"671",1997-10-27,84.06,135.7,11.17,100.02,10,1997
"672",1997-11-03,82.5,130.53,11,94.71,11,1997
"673",1997-11-04,82.5,131.8,10.95,94.13,11,1997
"674",1997-11-05,84.06,133.2,10.93,95.45,11,1997
"675",1997-11-06,84.06,131.83,10.86,95.75,11,1997
"676",1997-11-07,83.88,133.55,10.49,95.75,11,1997
"677",1997-11-10,82.06,133.93,10.42,95.01,11,1997
"678",1997-11-11,82.63,133.97,10.3,94.57,11,1997
"679",1997-11-12,81.31,130.3,9.99,92.8,11,1997
"680",1997-11-13,78.88,128.93,9.58,90.88,11,1997
"681",1997-11-14,78.69,129.22,9.72,90.3,11,1997
"682",1997-11-17,77.81,130.08,9.79,91.18,11,1997
"683",1997-11-18,77.13,128.05,9.65,89.71,11,1997
"684",1997-11-19,75.38,126.8,9.67,88.23,11,1997
"685",1997-11-20,76.13,129.6,9.72,87.2,11,1997
"686",1997-11-21,77.44,133.13,9.65,81.31,11,1997
"687",1997-11-24,74.19,129.53,9.51,74.39,11,1997
"688",1997-11-25,75.19,133.7,9.63,77.19,11,1997
"689",1997-11-26,76.19,137.03,9.41,77.63,11,1997
"690",1997-11-27,78.88,139.53,9.67,79.25,11,1997
"691",1997-11-28,76.94,139.1,9.63,76.6,11,1997
"692",1997-12-01,76.44,137.93,9.65,76.3,12,1997
"693",1997-12-02,76.5,138.75,9.63,75.86,12,1997
"694",1997-12-03,76.81,138.53,9.65,75.86,12,1997
"695",1997-12-04,75.94,137.47,9.65,74.98,12,1997
"696",1997-12-05,74.25,134.68,9.77,72.62,12,1997
"697",1997-12-08,74,133.22,10.06,72.18,12,1997
"698",1997-12-09,73.38,130.3,9.92,70.85,12,1997
"699",1997-12-10,72,127.75,9.79,69.82,12,1997
"700",1997-12-11,71.63,123.5,9.84,71.15,12,1997
"701",1997-12-12,71.63,122.83,9.72,72.47,12,1997
"702",1997-12-15,73.81,125.68,9.87,74.98,12,1997
"703",1997-12-16,75.69,128.55,10.04,75.57,12,1997
"704",1997-12-17,78.25,131.7,10.35,75.71,12,1997
"705",1997-12-18,77.88,132.5,10.35,74.98,12,1997
"706",1997-12-19,78.31,139.5,10.42,75.27,12,1997
"707",1997-12-22,79.63,141.63,10.71,76.6,12,1997
"708",1997-12-23,80.81,140.8,10.71,78.07,12,1997
"709",1997-12-24,81.19,139.85,10.57,76.6,12,1997
"710",1997-12-26,81.56,138.93,10.57,77.48,12,1997
"711",1997-12-29,81,139,10.76,80.87,12,1997
"712",1997-12-30,80.06,136.25,10.54,79.25,12,1997
"713",1997-12-31,80.31,138.35,10.57,79.1,12,1997
"714",1998-01-01,80.81,139.43,10.64,79.4,1,1998
"715",1998-01-02,82.56,140.25,10.95,83.37,1,1998
"716",1998-01-05,84,142.58,11.58,83.67,1,1998
"717",1998-01-06,83.38,141,11.48,83.08,1,1998
"718",1998-01-07,83.13,138.95,11.34,81.75,1,1998
"719",1998-01-08,81.06,138.33,11.22,78.95,1,1998
"720",1998-01-09,80.13,138.93,11.07,76.3,1,1998
"721",1998-01-12,80,134,10.98,72.91,1,1998
"722",1998-01-13,81.94,131.93,10.95,73.8,1,1998
"723",1998-01-14,82.88,132.5,10.81,73.06,1,1998
"724",1998-01-15,83.25,132.05,10.78,73.8,1,1998
"725",1998-01-16,85.75,132.1,10.66,74.68,1,1998
"726",1998-01-19,86.63,136.05,11.07,76.74,1,1998
"727",1998-01-20,85.31,135.93,10.9,76.01,1,1998
"728",1998-01-21,85,134.93,10.71,76.01,1,1998
"729",1998-01-22,83.75,134.22,10.64,74.53,1,1998
"730",1998-01-23,83.06,133.4,10.42,73.65,1,1998
"731",1998-01-27,81.81,131.63,10.22,72.47,1,1998
"732",1998-01-28,82.25,129.7,10.29,71.94,1,1998
"733",1998-01-29,81.88,129.47,10.31,72.83,1,1998
"734",1998-02-02,84.56,135.97,10.32,74.68,2,1998
"735",1998-02-03,84.38,136.4,10.18,73.97,2,1998
"736",1998-02-04,82.81,139.33,10.18,73,2,1998
"737",1998-02-05,84.31,141.8,10.13,73.44,2,1998
"738",1998-02-06,86.94,142.3,10.05,72.91,2,1998
"739",1998-02-09,86.5,141.15,10.12,72.24,2,1998
"740",1998-02-10,85.63,139.33,10,71.41,2,1998
"741",1998-02-11,85.38,137.8,10.07,70.76,2,1998
"742",1998-02-12,84.06,138.3,9.92,71.12,2,1998
"743",1998-02-13,83.13,150.13,9.84,72.06,2,1998
"744",1998-02-16,83.81,156.43,9.95,73.36,2,1998
"745",1998-02-17,82.44,154.03,9.9,72.59,2,1998
"746",1998-02-18,82.56,152.7,9.96,71.65,2,1998
"747",1998-02-19,83.81,153.03,10.11,72,2,1998
"748",1998-02-20,83.44,152.63,10.22,71.12,2,1998
"749",1998-02-23,85.13,154.7,10.62,72.35,2,1998
"750",1998-02-24,85,153.78,10.62,72.35,2,1998
"751",1998-02-26,85.38,153.13,10.69,74.36,2,1998
"752",1998-02-27,89.19,152.53,10.8,77.95,2,1998
"753",1998-03-02,90.69,158.65,11.46,81.31,3,1998
"754",1998-03-03,87.44,153.13,10.77,77.83,3,1998
"755",1998-03-04,89.5,156.58,11.18,80.13,3,1998
"756",1998-03-05,88.06,155.4,11.01,78.89,3,1998
"757",1998-03-06,87.56,155.05,10.93,78.89,3,1998
"758",1998-03-09,89.75,161.9,11.1,81.25,3,1998
"759",1998-03-10,88.5,161.23,11.03,83.08,3,1998
"760",1998-03-11,87.5,159.25,11,80.84,3,1998
"761",1998-03-12,87.75,157.8,10.82,79.66,3,1998
"762",1998-03-16,89.25,157.9,11.13,82.02,3,1998
"763",1998-03-17,89.44,158.1,11.05,85.79,3,1998
"764",1998-03-18,94.13,158.85,11.48,86.55,3,1998
"765",1998-03-19,98.25,158.53,11.48,85.85,3,1998
"766",1998-03-20,103.44,158.6,11.48,88.32,3,1998
"767",1998-03-23,105.56,161.7,11.68,91.92,3,1998
"768",1998-03-24,106.94,161.63,11.68,90.68,3,1998
"769",1998-03-25,111.31,160.08,12.26,90.5,3,1998
"770",1998-03-26,105.88,158.55,11.87,88.38,3,1998
"771",1998-03-27,104.25,158.73,11.83,89.21,3,1998
"772",1998-03-30,101.94,158.55,11.69,88.09,3,1998
"773",1998-03-31,102.06,158.55,11.56,87.91,3,1998
"774",1998-04-01,106.38,160.23,11.77,89.56,4,1998
"775",1998-04-02,112.5,159.35,12,89.91,4,1998
"776",1998-04-03,111.13,158.75,11.97,91.92,4,1998
"777",1998-04-06,110.88,162.18,12.11,98.87,4,1998
"778",1998-04-07,111.44,166.75,12.11,97.75,4,1998
"779",1998-04-08,113.81,165.9,11.98,96.39,4,1998
"780",1998-04-10,113.81,161.73,12.05,96.04,4,1998
"781",1998-04-13,111.94,160.8,11.9,95.33,4,1998
"782",1998-04-15,114.06,160.63,12.25,96.92,4,1998
"783",1998-04-16,111.31,161.23,12.27,95.51,4,1998
"784",1998-04-17,111.19,161.48,12.25,96.28,4,1998
"785",1998-04-20,118.94,163.13,12.11,96.04,4,1998
"786",1998-04-21,122.75,166.8,12.08,96.22,4,1998
"787",1998-04-22,128,163.78,11.72,95.16,4,1998
"788",1998-04-23,121.19,161.13,10.81,91.21,4,1998
"789",1998-04-24,121.5,159.3,10.55,89.03,4,1998
"790",1998-04-27,122.69,160.38,10.77,91.39,4,1998
"791",1998-04-29,115.56,157.23,10.62,89.15,4,1998
"792",1998-04-30,116.06,157.7,10.62,89.03,4,1998
"793",1998-05-04,123,165.73,10.84,91.8,5,1998
"794",1998-05-05,121.44,164.13,11.17,93.92,5,1998
"795",1998-05-06,117.44,162.9,11.09,91.92,5,1998
"796",1998-05-08,117.13,161,10.96,91.86,5,1998
"797",1998-05-12,112.38,158.48,10.99,90.21,5,1998
"798",1998-05-13,104.19,156.5,10.66,85.85,5,1998
"799",1998-05-14,114.44,158.7,10.81,89.68,5,1998
"800",1998-05-15,111,158.78,10.66,88.91,5,1998
"801",1998-05-18,116.63,160.1,10.81,89.97,5,1998
"802",1998-05-19,119.56,162,10.49,91.62,5,1998
"803",1998-05-20,119.88,164.35,10.42,90.97,5,1998
"804",1998-05-21,117.38,164.43,10.23,89.38,5,1998
"805",1998-05-22,117.31,165.9,10.18,88.68,5,1998
"806",1998-05-25,117.88,166.15,10.28,88.09,5,1998
"807",1998-05-26,115.5,163.4,10.06,86.14,5,1998
"808",1998-05-27,114.06,161.53,10.12,84.43,5,1998
"809",1998-05-28,112.31,160.13,9.82,80.43,5,1998
"810",1998-05-29,113.69,159.3,9.65,88.44,5,1998
"811",1998-06-01,113.75,157.18,9.94,88.85,6,1998
"812",1998-06-02,110.81,156.75,9.78,91.33,6,1998
"813",1998-06-03,111.94,159.08,9.78,95.27,6,1998
"814",1998-06-04,109.38,157.5,9.61,92.8,6,1998
"815",1998-06-05,101.38,154,9.17,87.08,6,1998
"816",1998-06-08,96.44,153.88,8.72,86.5,6,1998
"817",1998-06-09,96.88,158.58,8.6,85.26,6,1998
"818",1998-06-10,93.25,154.53,8.53,79.9,6,1998
"819",1998-06-11,93.69,154.7,8.39,79.84,6,1998
"820",1998-06-12,93.06,154.08,8.31,81.07,6,1998
"821",1998-06-15,89.06,148.53,8.21,75.48,6,1998
"822",1998-06-16,86.94,151.28,8.31,73.95,6,1998
"823",1998-06-17,95.63,163.2,9.06,79.19,6,1998
"824",1998-06-18,96.88,155.63,8.64,74.83,6,1998
"825",1998-06-19,87.5,151.08,8.3,72.35,6,1998
"826",1998-06-22,87.25,145,8.48,72.06,6,1998
"827",1998-06-23,85.75,141.97,8.49,71.18,6,1998
"828",1998-06-24,93.25,146.75,8.75,74,6,1998
"829",1998-06-25,97.13,148.28,9.02,74.24,6,1998
"830",1998-06-26,94.75,145.9,8.78,72.53,6,1998
"831",1998-06-29,102.5,150.35,9.06,75.06,6,1998
"832",1998-06-30,100.31,150.95,8.84,74.18,6,1998
"833",1998-07-01,97.94,159.55,8.7,72.71,7,1998
"834",1998-07-02,96.63,152.53,8.72,72.41,7,1998
"835",1998-07-03,93.38,151.72,8.35,70.23,7,1998
"836",1998-07-06,100.81,153.25,8.54,73.06,7,1998
"837",1998-07-07,108.88,152.28,8.59,72.35,7,1998
"838",1998-07-08,117.56,155.78,8.67,73.24,7,1998
"839",1998-07-09,115.25,160.8,8.73,73.77,7,1998
"840",1998-07-10,124.44,160.65,8.95,77.13,7,1998
"841",1998-07-13,118.94,157.4,8.86,75.01,7,1998
"842",1998-07-14,122,160.28,8.87,75.24,7,1998
"843",1998-07-15,121.88,163.03,8.94,74.83,7,1998
"844",1998-07-16,125,170.4,8.96,76.24,7,1998
"845",1998-07-17,127.06,170.7,8.82,75.42,7,1998
"846",1998-07-20,126.56,168.18,8.83,74,7,1998
"847",1998-07-21,127.44,168.43,8.69,72.83,7,1998
"848",1998-07-22,124.88,167.98,8.68,72.41,7,1998
"849",1998-07-23,121.63,164.83,8.44,66.64,7,1998
"850",1998-07-24,121.13,164.48,8.4,61.69,7,1998
"851",1998-07-27,117.81,162.9,8.42,59.51,7,1998
"852",1998-07-28,122.75,165.53,8.49,62.57,7,1998
"853",1998-07-29,128.31,171.55,8.67,62.22,7,1998
"854",1998-07-30,127.5,172.48,8.56,61.63,7,1998
"855",1998-07-31,133.25,170.9,8.49,60.39,7,1998
"856",1998-08-03,130.5,166.55,8.48,58.51,8,1998
"857",1998-08-04,130.63,166.43,8.48,58.18,8,1998
"858",1998-08-05,133.94,166.05,8.47,60.98,8,1998
"859",1998-08-06,134.81,164.58,8.44,59.22,8,1998
"860",1998-08-07,142.81,163.03,8.31,59.04,8,1998
"861",1998-08-10,140.38,161.95,8.43,58.33,8,1998
"862",1998-08-11,139.06,162.28,8.32,56.86,8,1998
"863",1998-08-12,133.88,161.95,8.29,55.09,8,1998
"864",1998-08-13,133.81,162.05,8.38,56.65,8,1998
"865",1998-08-14,132.81,162.58,8.31,55.68,8,1998
"866",1998-08-17,122.25,160.18,8.38,55.27,8,1998
"867",1998-08-18,121.81,157.98,8.26,54.3,8,1998
"868",1998-08-19,121.25,158.13,8.36,54.91,8,1998
"869",1998-08-20,122.88,160.75,8.41,56.39,8,1998
"870",1998-08-21,121.31,159.78,8.42,56.03,8,1998
"871",1998-08-24,121.75,161.35,8.41,55.68,8,1998
"872",1998-08-25,129.13,162.25,8.46,56.09,8,1998
"873",1998-08-27,118.81,161.1,8.67,55.06,8,1998
"874",1998-08-28,109.31,160.43,8.58,53.35,8,1998
"875",1998-08-31,103.5,161.9,8.97,53.06,8,1998
"876",1998-09-01,100.31,161.33,8.73,51.14,9,1998
"877",1998-09-02,105.81,161.3,8.75,51.61,9,1998
"878",1998-09-03,102.56,162.03,8.92,51.38,9,1998
"879",1998-09-04,101.31,162.9,8.89,51.82,9,1998
"880",1998-09-07,103.75,163.1,9.21,54.44,9,1998
"881",1998-09-08,107.38,166.55,9.13,55.47,9,1998
"882",1998-09-09,109.19,166.7,8.97,55.06,9,1998
"883",1998-09-10,108.13,168.93,9,55.06,9,1998
"884",1998-09-11,105.31,167.75,8.81,53.74,9,1998
"885",1998-09-14,108,169.2,8.98,55.53,9,1998
"886",1998-09-15,108.25,167.95,9.06,55.68,9,1998
"887",1998-09-16,104.31,169.05,9.04,55.83,9,1998
"888",1998-09-17,102.94,167.43,9.03,55.41,9,1998
"889",1998-09-18,103.19,164.08,9.04,57.21,9,1998
"890",1998-09-21,103.63,163.8,8.96,56.8,9,1998
"891",1998-09-22,109.81,165.68,9.11,56.74,9,1998
"892",1998-09-23,115.44,166.68,9.12,56.62,9,1998
"893",1998-09-24,116,170.85,9.17,57.39,9,1998
"894",1998-09-25,125.25,168.48,9.22,57.15,9,1998
"895",1998-09-28,127.13,168.55,9.28,56.95,9,1998
"896",1998-09-29,128.63,166.73,9.17,54.94,9,1998
"897",1998-09-30,123.44,168.08,9.07,54.27,9,1998
"898",1998-10-05,113.63,156.18,8.59,50.08,10,1998
"899",1998-10-06,119.5,165.6,8.59,51.05,10,1998
"900",1998-10-07,124.19,170.15,8.74,52.26,10,1998
"901",1998-10-08,128.19,168.55,8.59,49.91,10,1998
"902",1998-10-09,127.75,170.18,8.48,50.11,10,1998
"903",1998-10-12,123.38,168.53,8.49,49.35,10,1998
"904",1998-10-13,114.25,167.8,8.4,48.61,10,1998
"905",1998-10-14,119,167.5,8.25,48.37,10,1998
"906",1998-10-15,118.31,168.2,8.16,46.55,10,1998
"907",1998-10-16,117.13,170.8,8.11,44.78,10,1998
"908",1998-10-19,117.31,170.73,8.09,44.48,10,1998
"909",1998-10-20,115.06,165.15,7.93,42.66,10,1998
"910",1998-10-23,111.75,158.65,7.97,43.01,10,1998
"911",1998-10-26,115.94,159,8.58,46.43,10,1998
"912",1998-10-27,116.25,161.5,8.29,47.4,10,1998
"913",1998-10-28,113.94,160.18,8.11,45.99,10,1998
"914",1998-10-29,113.56,161.65,8.2,47.46,10,1998
"915",1998-10-30,111.13,160.3,7.96,47.73,10,1998
"916",1998-11-02,109.63,161.8,7.91,47.99,11,1998
"917",1998-11-03,108.88,164.48,8.2,49.49,11,1998
"918",1998-11-05,107.94,164.93,8.49,51.14,11,1998
"919",1998-11-06,110.88,163.6,8.73,51.08,11,1998
